관광상품번호(NameID),관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,도로명전체주소,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,주메뉴,좌표정보(위도),좌표정보(경도),위생업태명,다중이용업소여부,음식점 분류,카테고리
4000083,5360000-101-2021-00137,2021-12-15,1,영업/정상,13,영업중,경상남도 밀양시 부북면 창밀로 3102,경상남도 밀양시 부북면 청운리 802-6,농부밥상,2021-12-15,I,2021-12-17,한식,벌집삼겹살+대패삼겹살+제주갈치조림,35.53101071,128.7047449,한식,N,일반음식점,한식
4000084,5360000-101-2021-00140,2021-12-22,1,영업/정상,13,영업중,경상남도 밀양시 시청서길 5-1 (내이동),경상남도 밀양시 내이동 1540-13,서문식당,2021-12-22,I,2021-12-24,한식,가정식백반+생선구이+김치찌개+차돌된장찌개+고갈비,35.50239315,128.7448073,한식,N,일반음식점,한식
4000085,5360000-101-2021-00139,2021-12-22,1,영업/정상,13,영업중,경상남도 밀양시 초동면 초동로 312,경상남도 밀양시 초동면 신호리 48-2,장모님치킨 초동점(총각치킨),2021-12-22,U,2021-12-24,호프(소주방)+통닭(치킨),후라이드치킨+순살후라이드+마늘치킨+순살마늘,35.4117838,128.6906396,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000086,5360000-101-2001-00187,2001-03-22,1,영업/정상,13,영업중,"경상남도 밀양시 남천강변로1길 12, 1층 (삼문동)",경상남도 밀양시 삼문동 393-21,할매국시,2022-01-07,I,2022-01-09,기타,국수,35.49089484,128.7471106,기타,N,일반음식점,한식
4000087,5360000-101-2020-00008,2020-01-13,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 천태로 140, 1층",경상남도 밀양시 삼랑진읍 검세리 806-9,오늘,2021-11-11,U,2021-11-13,한식,순대전골+매운돼지갈비찜정식+순대국밥,35.40089617,128.8494684,한식,N,일반음식점,한식
4000088,5360000-101-2020-00003,2020-01-07,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로5길 23, 1층 (삼문동)",경상남도 밀양시 삼문동 737-3,김여사네뒷고기,2020-11-27,U,2020-11-29,한식,뒷고기+생삼겹살,35.48283162,128.7466662,한식,N,일반음식점,고깃집(정육점)
4000089,5360000-101-2020-00014,2020-02-06,1,영업/정상,13,영업중,"경상남도 밀양시 북성로6길 3-1, 1층 (내이동)",경상남도 밀양시 내이동 1593-7,비송민물장어,2021-05-03,U,2021-05-05,한식,소금구이+양념구이+장어탕,35.4991564,128.7497103,한식,N,일반음식점,한식
4000090,5360000-101-2020-00024,2020-03-16,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 234-3, 유성청구상가타운 2동 1층 113호 (삼문동)",경상남도 밀양시 삼문동 15-1 유성청구상가타운,가마치통닭 밀양청구점,2022-01-05,U,2022-01-07,호프(소주방)+통닭(치킨),옛날통닭한마리+똥집튀김+무뼈닭발튀김,35.48528102,128.7597254,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000091,5360000-101-2020-00020,2020-02-21,1,영업/정상,13,영업중,경상남도 밀양시 활성로 326 (활성동),경상남도 밀양시 활성동 305-5,골프장가든,2021-06-10,U,2021-06-12,한식,오리능이백숙+오리양념구이,35.48828575,128.8053643,한식,N,일반음식점,한식
4000092,5360000-101-2020-00019,2020-02-21,1,영업/정상,13,영업중,경상남도 밀양시 내이1길 28 (내이동),경상남도 밀양시 내이동 1117-20,대게포차,2021-07-27,U,2021-07-29,기타,킹크랩+박달대게,35.49637364,128.7465607,기타,N,일반음식점,기타
4000093,5360000-101-2020-00021,2020-02-28,1,영업/정상,13,영업중,"경상남도 밀양시 백민로 93, 2칸 중 좌측 (내이동)",경상남도 밀양시 내이동 1559-16번지,밀양돈까스,2020-02-28,I,2020-03-01,경양식,밀양돈까스+치즈돈까스,35.50077077,128.74568,경양식,N,일반음식점,양식
4000094,5360000-101-2020-00006,2020-01-09,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 수산중앙로 74-4, 가동",경상남도 밀양시 하남읍 양동리 650-12번지,비봉삼계탕(수산점),2020-01-17,U,2020-01-19,한식,비봉삼계탕+양념오리불고기한마리+옺계탕,35.37442865,128.7133903,한식,N,일반음식점,한식
4000095,5360000-101-2020-00015,2020-02-07,1,영업/정상,13,영업중,"경상남도 밀양시 단장면 바드리길 415, 가동",경상남도 밀양시 단장면 고례리 597,바드리마을푸줏간,2022-02-22,U,2022-02-24,한식,등심+갈비살+안창살+국거리,35.50658416,128.9387811,한식,N,일반음식점,한식
4000096,5360000-101-2020-00017,2020-02-11,1,영업/정상,13,영업중,"경상남도 밀양시 단장면 단장로 1035, 나동",경상남도 밀양시 단장면 안법리 517-17,잘생겼다고등어추어탕,2022-02-25,U,2022-02-27,한식,고등어정식+돼지불고기정식+고등어추어탕,35.48396119,128.8511371,한식,N,일반음식점,한식
4000097,5360000-101-2020-00002,2020-01-03,1,영업/정상,13,영업중,경상남도 밀양시 약산로 39 (내이동),경상남도 밀양시 내이동 951-1,냠냠숯불두마리치킨 밀양점,2021-08-03,U,2021-08-05,호프(소주방)+통닭(치킨),수제닭껍질튀김+깻잎숯불구이+숯불양념구이+숯불소금구이,35.49283289,128.7491011,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000098,5360000-101-2022-00005,2022-02-03,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 수산제방길 215, 1층",경상남도 밀양시 하남읍 수산리 339-5,수산215,2022-02-03,I,2022-02-08,기타,흑돼지모듬,35.36515441,128.7295858,기타,N,일반음식점,고깃집(정육점)
4000099,5360000-101-2022-00021,2022-03-16,1,영업/정상,13,영업중,"경상남도 밀양시 가곡8길 5, 111호 (가곡동, 삼우아파트)",경상남도 밀양시 가곡동 586-39 삼우아파트,정원국수,2022-03-16,I,2022-03-18,한식,닭칼국수+고기칼국수,35.47497154,128.7666055,한식,N,일반음식점,한식
4000100,5360000-101-2022-00020,2022-03-16,1,영업/정상,13,영업중,"경상남도 밀양시 석정로 91, 1층 (내이동)",경상남도 밀양시 내이동 622-9,회나라반찬세상,2022-03-16,I,2022-03-18,한식,회덮밥+물회+냉면물회,35.49795206,128.7512894,한식,N,일반음식점,한식
4000101,5360000-101-2022-00023,2022-03-18,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로 46, 1층 (삼문동)",경상남도 밀양시 삼문동 719-7,빽다방 밀양미리벌점,2022-03-18,I,2022-03-20,기타,원조빽스치노+초코바나나빽스치노+녹차빽스치노,35.48234169,128.7501709,기타,N,일반음식점,카페(디저트)
4000102,5360000-101-2022-00014,2022-03-03,1,영업/정상,13,영업중,경상남도 밀양시 석정로 21,경상남도 밀양시 내일동 626-3,만타스시31 밀양점,2022-03-03,I,2022-03-05,일식,만타스시31+연어스시+광어스시,35.49173368,128.7517432,일식,N,일반음식점,일식
4000103,5360000-101-2022-00013,2022-03-03,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진로 1514-5 (남포동),경상남도 밀양시 남포동 376-3,카페 남포리,2022-03-03,I,2022-03-05,기타,아이스크림라떼+너티브라운,35.46049471,128.7871108,기타,N,일반음식점,카페(디저트)
4000104,5360000-101-2022-00024,2022-03-22,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 천태로 420,경상남도 밀양시 삼랑진읍 안태리 736-1,삼랑진커피,2022-03-22,I,2022-03-24,기타,삼랑진슈페너+삼랑진커피+삼랑진핸드드립,35.4094186,128.8748986,기타,N,일반음식점,카페(디저트)
4000105,5360000-101-2022-00016,2022-03-10,1,영업/정상,13,영업중,경상남도 밀양시 상동면 금산7길 1-1,경상남도 밀양시 상동면 금산리 883-5,금산식당,2022-03-10,I,2022-03-12,한식,삼겹살+고동국,35.55528204,128.7612907,한식,N,일반음식점,한식
4000106,5360000-101-2022-00011,2022-02-25,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌로2길 5, 1층 (삼문동)",경상남도 밀양시 삼문동 741-1,김밥천국 삼문점,2022-02-25,I,2022-02-27,한식,천국김밥+돈까스+떡볶이+쫄면,35.48132197,128.74834,한식,N,일반음식점,한식
4000107,5360000-101-2022-00015,2022-03-04,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 천태로 106-8,경상남도 밀양시 삼랑진읍 검세리 815-2,소라네밥집,2022-03-04,I,2022-03-10,한식,삼겹살연탄구이,35.40005036,128.845515,한식,N,일반음식점,한식
4000108,5360000-101-2022-00019,2022-03-14,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 335 (내일동),경상남도 밀양시 내일동 212-3,일월가비,2022-03-29,U,2022-03-31,기타,아이스쑥말차라떼+아이스단호박라떼+아이스아메리카노+아이스카페라떼,35.49276995,128.7538818,기타,N,일반음식점,카페(디저트)
4000109,5360000-101-2022-00018,2022-03-14,1,영업/정상,13,영업중,"경상남도 밀양시 터미널2길 12, 1층 (내이동, 영빈빌라)",경상남도 밀양시 내이동 1559-11 영빈빌라,대흥반점,2022-03-14,I,2022-03-16,중국식,짜장면+간짜장+짬뽕+우동,35.50062319,128.7454652,중국식,N,일반음식점,중식
4000110,5360000-101-2022-00007,2022-02-08,1,영업/정상,13,영업중,"경상남도 밀양시 약산로 25, 1층 (내이동)",경상남도 밀양시 내이동 1011-4,불닭의전설,2022-02-08,I,2022-02-10,한식,국물닭발+무뼈불닭발+뼈있는불닭발+불날개+영계통구이,35.49286289,128.7475781,한식,N,일반음식점,한식
4000111,5360000-101-2022-00027,2022-03-29,1,영업/정상,13,영업중,"경상남도 밀양시 창밀로 3566-2, 1층 (내이동)",경상남도 밀양시 내이동 446-4,산동돼지국밥 신촌점,2022-03-29,I,2022-03-31,한식,돼지국밥+비빔밥+수육,35.50399116,128.7375932,한식,N,일반음식점,한식
4000112,5360000-101-2022-00029,2022-04-05,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 414 (내이동),경상남도 밀양시 내이동 703-2,감성키친 밀양점,2022-04-15,U,2022-04-17,호프(소주방)+통닭(치킨),고구마통치즈돈까스+뱀파이어통치즈돈까스+통치즈돈까스+더블통치즈돈까스(모짜+체다),35.49692252,128.7480108,호프(소주방)+통닭(치킨),N,일반음식점,양식
4000113,5360000-101-2022-00028,2022-04-05,1,영업/정상,13,영업중,"경상남도 밀양시 상동면 상동로 594, 1층",경상남도 밀양시 상동면 금산리 959-1,진아식당,2022-04-05,I,2022-04-07,한식,고동덮밥+고동국+고동무침,35.55602953,128.7616065,한식,N,일반음식점,한식
4000114,5360000-101-2022-00009,2022-02-17,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 198,경상남도 밀양시 단장면 단장리 86-7,소달구지,2022-02-17,I,2022-02-19,한식,한우등심한근+갈비살+특수부위+모듬구이,35.51444826,128.8589737,한식,N,일반음식점,고깃집(정육점)
4000115,5360000-101-2022-00008,2022-02-16,1,영업/정상,13,영업중,"경상남도 밀양시 시청로1길 17, 1층 (내이동)",경상남도 밀양시 내이동 1536-1,밀양동래밀면 시청점,2022-03-21,U,2022-03-23,한식,비빔밀면+물밀면,35.50337554,128.7431611,한식,N,일반음식점,한식
4000116,5360000-101-2019-00122,2019-11-21,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 만어로 284, 1층",경상남도 밀양시 삼랑진읍 율동리 341,삼랑진촌국수,2021-07-12,U,2021-07-14,한식,잔치국수+비빔국수+계절전,35.4244544,128.842572,한식,N,일반음식점,한식
4000117,5360000-101-2019-00120,2019-11-20,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 외송3길 16,경상남도 밀양시 삼랑진읍 송지리 359-27,혁이네식당,2020-06-18,U,2020-06-20,한식,추어탕+동태탕+생선구이+불백,35.39738455,128.8376057,한식,N,일반음식점,한식
4000118,5360000-101-2019-00126,2019-12-06,1,영업/정상,13,영업중,경상남도 밀양시 상설시장3길 18-8 (내일동),경상남도 밀양시 내일동 174-8,주차장통닭,2020-10-12,U,2020-10-14,한식,통닭+닭발튀김+똥집튀김,35.4934784,128.7532915,한식,N,일반음식점,치킨
4000119,5360000-101-2019-00107,2019-10-08,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 104-2, 가동 (가곡동)",경상남도 밀양시 가곡동 607-3,옥이포차,2021-12-03,U,2021-12-07,한식,문어숙회+닭도리탕+가오리무침,35.4756944,128.7668442,한식,N,일반음식점,술집
4000120,5360000-101-2019-00117,2019-11-13,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 수산중앙로 74-4, 나동",경상남도 밀양시 하남읍 양동리 650-12번지,황금정,2019-11-13,I,2019-11-15,한식,아구찜+대구뽈찜,35.37442865,128.7133903,한식,N,일반음식점,한식
4000121,5360000-101-2019-00104,2019-10-02,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로5길 26 (삼문동),경상남도 밀양시 삼문동 736-6번지,어통바다횟집,2019-10-02,I,2019-10-04,생선회,모듬회+고급계절어종모듬회,35.4828191,128.746249,생선회,N,일반음식점,생선회
4000122,5360000-101-2019-00111,2019-10-24,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로3길 47, 상가동 104호 (삼문동, 밀양 삼문 푸르지오)",경상남도 밀양시 삼문동 654번지 밀양 삼문 푸르지오,한끼김밥,2019-10-24,I,2019-10-26,분식,한끼김밥+매콤김밥+일미김밥+참치김밥,35.48023394,128.745623,분식,N,일반음식점,분식
4000123,5360000-101-2019-00114,2019-11-01,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로 91, 가동 (삼문동)",경상남도 밀양시 삼문동 729-1,담락참치일잔,2019-11-01,U,2019-11-03,일식,실속모듬세트+스페셜모듬세트+담락참치N연어세트,35.48534372,128.7470464,일식,N,일반음식점,생선회
4000124,5360000-101-2019-00119,2019-11-15,1,영업/정상,13,영업중,"경상남도 밀양시 가곡7길 16, 1층 (가곡동)",경상남도 밀양시 가곡동 549-12,밀양동래밀면,2020-09-01,U,2020-09-03,한식,물밀면+비빔면+만두+갈비탕,35.47401983,128.7663519,한식,N,일반음식점,한식
4000125,5360000-101-2019-00110,2019-10-15,1,영업/정상,13,영업중,경상남도 밀양시 시청로1길 26 (내이동),경상남도 밀양시 내이동 1528-5,장가네 장칼국수,2021-04-15,U,2021-04-17,한식,장칼국수,35.50353679,128.7422596,한식,N,일반음식점,한식
4000126,5360000-101-2019-00109,2019-10-15,1,영업/정상,13,영업중,경상남도 밀양시 남천강변로3길 9-1,경상남도 밀양시 삼문동 387-15,장사부 밀양본점,2020-12-29,U,2020-12-31,한식,직화짬뽕+미니탕수육+유니짜장+통새우만두,35.49159353,128.7496145,한식,N,일반음식점,중식
4000127,5360000-101-2019-00130,2019-12-20,1,영업/정상,13,영업중,"경상남도 밀양시 약산로 32-1, 1층 (내이동)",경상남도 밀양시 내이동 1013-1번지,자담치킨 경남밀양점,2019-12-20,I,2019-12-22,호프(소주방)+통닭(치킨),소보로치킨+후라이드치킨+순살치킨+양념치킨,35.49258778,128.7483172,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000128,5360000-101-2019-00127,2019-12-10,1,영업/정상,13,영업중,경상남도 밀양시 상남면 조남길 329,경상남도 밀양시 상남면 남산리 489-1번지,종남산부성농원,2019-12-10,I,2019-12-12,한식,능이오리백숙+옷오리(닭)백숙+생오리불고기+생오리구이,35.43434065,128.7284406,한식,N,일반음식점,한식
4000129,5360000-101-2019-00087,2019-08-21,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 천태로 14-1, 1층",경상남도 밀양시 삼랑진읍 송지리 360-70,옛날돼지국밥(삼랑진읍),2020-09-16,U,2020-09-18,한식,한우소머리곰탕+소머리수육+돼지국밥+내장국밥,35.39694951,128.8382599,한식,N,일반음식점,한식
4000130,5360000-101-2019-00097,2019-09-18,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로1길 28 (삼문동),경상남도 밀양시 삼문동 739-5번지,마왕족발 밀양점,2019-09-18,I,2019-09-20,한식,마왕통구이+보쌈구이+천사세트+마왕불족발,35.48105527,128.7473786,한식,N,일반음식점,한식
4000131,5360000-101-2019-00096,2019-09-18,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 용전3길 7-2,경상남도 밀양시 삼랑진읍 용전리 547-3번지,용전국수,2019-09-18,I,2019-09-20,한식,잔치국수+선지국수+비빔국수+만두,35.42860591,128.8317941,한식,N,일반음식점,한식
4000132,5360000-101-2019-00095,2019-09-18,1,영업/정상,13,영업중,경상남도 밀양시 시청로1길 23 (내이동),경상남도 밀양시 내이동 1535-1번지,코다리아찌,2019-09-18,I,2019-09-20,한식,코다리조림+코다리깐풍기+코다리튀김,35.50326944,128.7425266,한식,N,일반음식점,한식
